txn_id,value_date,narration,debit,credit,balance,bank_ref,bank
TXN00002161,29/06/26,ACH C-KAKINADA PRINTERS PVT LTD-300000002161,,65645.00,661764225.11,5224953463,HDFC
TXN00002162,17/07/26,NEFT CR-HDFC0000123-AMRAVATI PLASTICS AND COMPANY-UTR300000002162,,169229.00,661933454.11,2383027699,HDFC
TXN00002163,09-08-2026,UPI/300000002163/Payment from/rajkotdiag@ybl/AXIS,,488839.00,662422293.11,S49565649,ICICI
TXN00002164,01-07-2026,NEFT/ICICR52024117883/BHILAI CERAMICS PVT LTD,,169363.99,662591657.10,S19272837,ICICI
TXN00002165,12-06-2026,NEFT-ICICR52024117361-NAGPUR PLASTICS AND COMPANY,,226836.75,662818493.85,S93586638,ICICI
TXN00002166,29/06/26,UPI-BELGAUM TRADERS INDIA-BELGAUMTRA@YBL-9244369157-PAYMENT FROM BTI,,245586.00,663064079.85,6455902624,HDFC
TXN00002167,18-06-2026,RTGS/ICICR52023994954/VARANASI REFRACTORIES LIMITED,,364212.00,663428291.85,S55001677,ICICI
TXN00002168,21/07/26,NEFT-HDFC0009812-NAGPUR MOTORS PRIVAT-9736848348,,468196.00,663896487.85,2377917276,HDFC
TXN00002169,14-08-2026,UPI/4349176289/Payment from/trichycast@ybl/ICIC,,282600.00,664179087.85,S95341306,ICICI
TXN00002170,20-07-2026,RTGS/ICICR52024560918/GWALIORHANDICRAFTSLLP,,475052.00,664654139.85,S42579260,ICICI
TXN00002171,10/06/26,UPI-ANANTAPUR  POLYMERS-ANANTAPURP@OKHDFCBANK-300000002171,,485838.00,665139977.85,2105451044,HDFC
TXN00002172,07/06/26,ACH C-VARANASI TRANSPORT A-300000002172,,26702.00,665166679.85,6026812916,HDFC
TXN00002173,12-08-2026,NEFT/ICICR52024560716/HOSUR POLYMERS P LTD,,10923.00,665177602.85,S78067549,ICICI
TXN00002174,15/06/26,UPI-BHILAI PAPER MILLS PVT LTD-BHILAIPAPE@YBL-300000002174,,90463.75,665268066.60,4652059802,HDFC
TXN00002175,12-06-2026,NEFT-ICICR52023081740-panipatpapermillspvtltd,,261706.00,665529772.60,S30979544,ICICI
TXN00002176,15-08-2026,UPI/300000002176/MRL/mysorerefr@ibl,,130763.00,665660535.60,S96386904,ICICI
TXN00002177,25/06/26,NEFT CR-HDFC0009812-JAMNAGAR REFRACTORIES LIMITED-UTR5840407563,,319210.99,665979746.59,8374629365,HDFC
TXN00002178,06/07/26,RTGS-HDFC0009812-KOLHAPUR FERTILISERS PRIVATE LIMITED-300000002178,,49400.75,666029147.34,7455926908,HDFC
TXN00002179,01-08-2026,UPI/6178776388/Payment from/kanpurmoto@okaxis/SBIN,,10586.75,666039734.09,S23370207,ICICI
TXN00002180,17-06-2026,MMT/IMPS/300000002180/SILIGURI PLASTICS AND COMPANY/KKBK,,283077.50,666322811.59,S35464669,ICICI
TXN00002181,20-07-2026,BIL/ONL/300000002181/SPA,,192250.00,666515061.59,S52756249,ICICI
TXN00002182,21/08/26,UPI-KOLHAPUR FOODS PVT LTD-KOLHAPURFO@OKHDFCBANK-7080255159-PAYMENT FROM KFP,,62224.00,666577285.59,5270734195,HDFC
TXN00002183,29/07/26,RTGS-HDFC0009812-DHANBAD SPINNERS LLP-6841049271,,18851.00,666596136.59,7606635599,HDFC
TXN00002184,18/06/26,UPI-JABALPURFORGINGSLIMITED-JABALPURFO@APL-6450686199-PAYMENT FROM JFL,,426848.00,667022984.59,2760938563,HDFC
TXN00002185,29/08/26,UPI-DEHRADUN FABRICATORS AND  COMPANY-DEHRADUNFA@APL-5088870115-PAYMENT FROM DFA,,435150.00,667458134.59,5908762530,HDFC
TXN00002186,28/08/26,UPI-HALDIA SPINNERS LLP-HALDIASPIN@OKHDFCBANK-4708066087-PAYMENT FROM HSL,,300779.00,667758913.59,3320597407,HDFC
TXN00002187,31-07-2026,BIL/ONL/2226088190/REP,,334563.00,668093476.59,S23772145,ICICI
TXN00002188,02-08-2026,UPI/300000002188/ICP/indorecera@apl,,187063.00,668280539.59,S12913446,ICICI
TXN00002189,31/07/26,NEFT CR-HDFC0000123-SILIGURI PHARMACEUTICALS INDIA-UTR300000002189,,439490.75,668720030.34,3877158644,HDFC
TXN00002190,26/06/26,NEFT-HDFC0009812-ANANTAPUR CABLES PRI-4075665257,,275667.00,668995697.34,8038199310,HDFC
TXN00002191,16-06-2026,MMT/IMPS/300000002191/TIRUPUR FORGINGS PVT/AXIS,,321234.25,669316931.59,S21020482,ICICI
TXN00002192,25-06-2026,BIL/ONL/300000002192/MFL,,77066.00,669393997.59,S37891537,ICICI
TXN00002193,28/08/26,ACH C-NAGPURSPINNERSLLP-6331434363,,253534.00,669647531.59,7221487493,HDFC
TXN00002194,12/06/26,UPI-RAIPUR FORGINGS P LTD-RAIPURFORG@APL-300000002194,,72639.75,669720171.34,3000822633,HDFC
TXN00002195,01/08/26,ACH C-HOSUR CONSTRUCTIONS PRIVATE LIMITED-7168431920,,293736.75,670013908.09,1358479654,HDFC
TXN00002196,21-07-2026,NEFT-ICICR52023081861-GANDHINAGAR CABLES PRIVATE LIMITED,,10443.50,670024351.59,S78960069,ICICI
TXN00002197,07/07/26,UPI-AURANGABAD INDUSTRIES INDIA PRIVATE LIMITED-AURANGABAD@OKAXIS-300000002197-PAYMENT FROM AII,,74780.00,670099131.59,4976700201,HDFC
TXN00002198,07-08-2026,UPI/300000002198/Payment from/hublilogis@apl/HDFC,,192057.50,670291189.09,S59577145,ICICI
TXN00002199,29-06-2026,UPI/8271614252/HDL/hosurdiagn@paytm,,233217.99,670524407.08,S77064398,ICICI
TXN00002200,16/06/26,IMPS-3830233903-CUTTACKTEXTILESPVTLTD-UTIB,,4571.00,670528978.08,1672096821,HDFC
TXN00002201,18-08-2026,RTGS/ICICR52024560512/SALEM ENGINE,,419853.25,670948831.33,S21409636,ICICI
TXN00002202,03-07-2026,RTGS/ICICR52023994153/VARANASI TRADERS INDIA PRIVATE LIMITED,,499133.00,671447964.33,S19402342,ICICI
TXN00002203,14/07/26,UPI-NAGPUR CONTAINERS PVT LTD-NAGPURCONT@PAYTM-8544515955,,59985.25,671507949.58,6722128879,HDFC
TXN00002204,15/07/26,ACH C-CALICUT METALS LIMIT-300000002204,,167107.50,671675057.08,8957430566,HDFC
TXN00002205,06-08-2026,RTGS/ICICR52023081177/SURAT AUTO C,,56518.75,671731575.83,S54334643,ICICI
TXN00002206,08-06-2026,NEFT/ICICR52023994377/GWALIORCERAMICSPVTLTD,,478358.50,672209934.33,S47445821,ICICI
TXN00002207,04-07-2026,UPI/4642342815/NCP/nashikcont@okaxis,,73036.25,672282970.58,S98305347,ICICI
TXN00002208,25-07-2026,UPI/300000002208/HDL/hublidiagn@okhdfcbank,,405177.00,672688147.58,S20548997,ICICI
TXN00002209,07-06-2026,UPI/7302984506/Payment from/indoregarm@paytm/HDFC,,343559.00,673031706.58,S71604584,ICICI
TXN00002210,05-06-2026,MMT/IMPS/1025626443/RAIPUR CASTINGS LLP/SBIN,,44799.00,673076505.58,S59354974,ICICI
TXN00002211,16-06-2026,BIL/ONL/300000002211/GII,,240365.50,673316871.08,S88677715,ICICI
TXN00002212,27/06/26,ACH C-SOLAPUR CONTAINERS PVT-300000002212,,62509.00,673379380.08,1439195248,HDFC
TXN00002213,17-07-2026,UPI/300000002213/Payment from/mysorechem@okaxis/UTIB,,404890.00,673784270.08,S27321133,ICICI
TXN00002214,24/07/26,UPI-BELGAUM  CASTINGS LLP-BELGAUMCAS@OKAXIS-9792938028,,279982.00,674064252.08,7953788173,HDFC
TXN00002215,15-06-2026,BIL/ONL/8987143855/SEL,,463882.25,674528134.33,S60427834,ICICI
TXN00002216,19/06/26,ACH C-JODHPUR DISTRIBUTORS PVT-2152047417,,256945.00,674785079.33,4914275543,HDFC
TXN00002217,28/06/26,ACH C-RAJKOT PRINTERS PVT LTD-300000002217,,441477.25,675226556.58,3420494472,HDFC
TXN00002218,02/06/26,ACH C-UDAIPUR SOFTWARE S-300000002218,,15323.99,675241880.57,6347131821,HDFC
TXN00002219,02-06-2026,UPI/4528037831/HCP/haldiacabl@okaxis,,328060.99,675569941.56,S87436900,ICICI
TXN00002220,30-07-2026,UPI/300000002220/ACP/anantapurc@paytm,,84784.99,675654726.55,S74719372,ICICI
TXN00002221,05/08/26,UPI-COIMBATOREPAPERMILLSPVTLTD-COIMBATORE@PAYTM-300000002221,,474381.25,676129107.80,5351436056,HDFC
TXN00002222,17-07-2026,MMT/IMPS/300000002222/MYSORE HANDICRAFTS LLP/AXIS,,74418.25,676203526.05,S56375778,ICICI
TXN00002223,16-06-2026,UPI/300000002223/Payment from/amravatimo@okhdfcbank/HDFC,,378253.00,676581779.05,S15598844,ICICI
TXN00002224,10/06/26,UPI-ERNAKULAM BEARIN-ERNAKULAMB@IBL-300000002224-PAYMENT FROM EBL,,386339.00,676968118.05,1872156767,HDFC
TXN00002225,27/08/26,ACH C-KOLHAPUR AUTO COMPONENTS PVT  LTD-300000002225,,491562.00,677459680.05,1528702999,HDFC
TXN00002226,11/07/26,UPI-JALANDHAR FOODS PVT LTD-JALANDHARF@OKAXIS-300000002226-PAYMENT FROM JFP,,108575.25,677568255.30,9452156694,HDFC
TXN00002227,25-06-2026,MMT/IMPS/300000002227/Guntur Spinners Llp/HDFC,,356461.75,677924717.05,S24611331,ICICI
TXN00002228,29-08-2026,NEFT-ICICR52023081387-Tirupur Spinners Llp,,154902.50,678079619.55,S79544433,ICICI
TXN00002229,01/07/26,NEFT CR-HDFC0000123-JODHPUR SOFTWARE SERVICES PRIVATE LIMITED-UTR5954501639,,332011.99,678411631.54,6925054827,HDFC
TXN00002230,07-06-2026,NEFT/ICICR52024560307/JODHPUR ENTERPRI,,159970.50,678571602.04,S75166911,ICICI
TXN00002231,13/08/26,UPI-CHENNAI  SPIN-CHENNAISPI@OKHDFCBANK-300000002231,,278828.00,678850430.04,2701552468,HDFC
TXN00002232,06/08/26,NEFT-HDFC0000123-BHILAI ENGINEERING-300000002232 ,,2667.25,678853097.29,4895014344,HDFC
TXN00002233,12-07-2026,RTGS/ICICR52024560711/JALANDHAR SPINNERS,,309277.00,679162374.29,S99365699,ICICI
TXN00002234,31/07/26,IMPS-300000002234-LUDHIANA DIS-SBIN,,320629.99,679483004.28,9355858250,HDFC
TXN00002235,02-07-2026,NEFT/ICICR52023081287/SURAT TEXTILES PVT LTD,,496084.25,679979088.53,S77693283,ICICI
TXN00002236,27-07-2026,UPI/300000002236/MCP/mysorecons@okaxis,,16493.50,679995582.03,S96223499,ICICI
TXN00002237,02/07/26,IMPS-300000002237-PANIPAT PAPER MILLS-SBIN,,176336.75,680171918.78,1422756819,HDFC
TXN00002238,28-06-2026,MMT/IMPS/300000002238/MADURAI ENGINEERING PVT LTD/SBIN,,385826.50,680557745.28,S43827053,ICICI
TXN00002239,16-06-2026,BIL/ONL/300000002239/DLP ,,103966.99,680661712.27,S79907790,ICICI
TXN00002240,03-07-2026,NEFT-ICICR52023994451-ERNAKULAM AUTO COMPONENTS P LTD,,375856.50,681037568.77,S85459425,ICICI
TXN00002241,29/07/26,NEFT-HDFC0009812-RAIPUR ENTERPRISES INDIA PRIVATE LIMITED-300000002241,,222202.50,681259771.27,8617195098,HDFC
TXN00002242,22-06-2026,RTGS/ICICR52024560241/BHILAI ENGINEERING PVT LTD,,120361.25,681380132.52,S66801692,ICICI
TXN00002243,24-07-2026,UPI/300000002243/MCP/mangalorec@okaxis,,263664.75,681643797.27,S20630331,ICICI
TXN00002244,14/08/26,ACH C-NAGPURCERAMICSPVTLTD-300000002244,,161120.99,681804918.26,4556044868,HDFC
TXN00002245,11/06/26,NEFT-HDFC0009812-KOLHAPUR TRA-9044499394,,420103.50,682225021.76,2718579810,HDFC
TXN00002246,04/08/26,IMPS-300000002246-MANGALORE HANDICRAFTS LLP-UTIB,,386452.99,682611474.75,9130021149,HDFC
TXN00002247,26/06/26,RTGS-HDFC0000123-MYSORE CERAMICS PVT-4808044734,,488928.99,683100403.74,3124667891,HDFC
TXN00002248,03-06-2026,UPI/9563941194/Payment from/coimbatore@apl/KKBK,,351720.00,683452123.74,S65552368,ICICI
TXN00002249,28/08/26,UPI-GUNTUR ENGINEERING PVT LTD-GUNTURENGI@IBL-2131223658,,74478.50,683526602.24,9062583926,HDFC
TXN00002250,12-08-2026,RTGS/ICICR52023081366/Chennai Printers,,376940.99,683903543.23,S53372139,ICICI
TXN00002251,22/06/26,RTGS-HDFC0004567-CHANDRAPUR FABRICATORS AND COMPANY-300000002251,,414853.25,684318396.48,2233799317,HDFC
TXN00002252,21-06-2026,NEFT-ICICR52023994977-CUTTACK METALS LIMITED,,407693.75,684726090.23,S95423898,ICICI
TXN00002253,08/07/26,UPI-PANIPAT CERAMICS PVT LTD-PANIPATCER@OKHDFCBANK-300000002253-PAYMENT FROM PCP,,207225.75,684933315.98,4737901442,HDFC
TXN00002254,14-08-2026,NEFT/ICICR52024560751/Anantapur Castings Llp,,17877.25,684951193.23,S26998328,ICICI
TXN00002255,17/07/26,UPI-HUBLI MOTORS PRIVATE LIMITED-HUBLIMOTOR@PAYTM-300000002255-PAYMENT FROM HMP,,187382.25,685138575.48,3439008345,HDFC
TXN00002256,09/08/26,UPI-GWALIOR HANDICRAFT-GWALIORHAN@PAYTM-300000002256,,403138.99,685541714.47,9028009453,HDFC
TXN00002257,04/06/26,ACH C-MYSORE FERTILISERS PRIVATE LIMITED-300000002257,,15064.25,685556778.72,9678195280,HDFC
TXN00002258,16/06/26,UPI-JALANDHAR COLD STORAGE AND COMPANY-JALANDHARC@YBL-300000002258,,110718.75,685667497.47,8594220487,HDFC
TXN00002259,14-08-2026,NEFT-ICICR52024560233-VARANASI  SPI,,291259.25,685958756.72,S64313106,ICICI
TXN00002260,24-08-2026,UPI/300000002260/CCS/chennaicol@ybl,,489465.00,686448221.72,S96005222,ICICI
TXN00002261,07-08-2026,NEFT/ICICR52023994470/Dehradun Enterpr,,232173.25,686680394.97,S88682261,ICICI
TXN00002262,05/08/26,UPI-KAKINADASPINNERSLLP-KAKINADASP@YBL-300000002262,,354175.00,687034569.97,7774406867,HDFC
TXN00002263,30/07/26,UPI-CHANDRAPUR GARMENTS PVT-CHANDRAPUR@PAYTM-1978050591-PAYMENT FROM CGP,,253535.00,687288104.97,7291230951,HDFC
TXN00002264,19/06/26,NEFT-HDFC0009812-GWALIOR FORGINGS LIMITED-300000002264,,331536.00,687619640.97,9342104522,HDFC
TXN00002265,09/06/26,UPI-CUTTACK MEDI-CUTTACKMED@IBL-300000002265-PAYMENT FROM CMP,,269821.75,687889462.72,3936315934,HDFC
TXN00002266,09/07/26,ACH C-NAGPUR DISTRIBUTORS-2494276161,,457651.50,688347114.22,7203964247,HDFC
TXN00002267,14-06-2026,BIL/ONL/300000002267/IPP,,316931.00,688664045.22,S61588477,ICICI
TXN00002268,25/08/26,UPI-CHENNAI AGRO EXPORTS PRIVATE LIMITED-CHENNAIAGR@PAYTM-300000002268-PAYMENT FROM CAE,,332871.00,688996916.22,8027280907,HDFC
TXN00002269,23-08-2026,MMT/IMPS/300000002269/KAKINADA AUTO COMPONENTS PVT LTD/HDFC,,174755.00,689171671.22,S27526169,ICICI
TXN00002270,14-08-2026,NEFT/ICICR52024560802/AMRAVATI TRADERS INDIA PRIVATE LIMITED,,251013.00,689422684.22,S17327242,ICICI
TXN00002271,05/07/26,ACH C-NAGPUR MOTORS PRIVATE LIMITED-300000002271,,142724.00,689565408.22,9281205808,HDFC
TXN00002272,27-06-2026,NEFT-ICICR52023994729-GWALIORINDUSTRIESINDIAPRIVATELIMITED,,392144.50,689957552.72,S17316934,ICICI
TXN00002273,27/07/26,NEFT CR-HDFC0002341-LUDHIANA ENGINEERING PVT-UTR2436301230,,411738.00,690369290.72,9047676682,HDFC
TXN00002274,02-06-2026,NEFT/ICICR52023994988/CHANDRAPUR FOODS,,285778.25,690655068.97,S16775479,ICICI
TXN00002275,23/07/26,ACH C-INDORE CASTINGS-300000002275,,209708.00,690864776.97,1870726354,HDFC
TXN00002276,24-07-2026,NEFT-ICICR52024117253-KRISHNA FOODS PVT LTD ,,302599.00,691167375.97,S82619259,ICICI
TXN00002277,01-08-2026,NEFT-ICICR52024117557-JODHPUR FORGINGS LIMITED,,164038.75,691331414.72,S41451524,ICICI
TXN00002278,07/06/26,UPI-AMRAVATI MEDIA PVT LTD-AMRAVATIME@OKAXIS-300000002278-PAYMENT FROM AMP,,458550.99,691789965.71,3825520527,HDFC
TXN00002279,20-07-2026,RTGS/ICICR52023994723/BELGAUM ENTERPRI,,438932.00,692228897.71,S20701047,ICICI
TXN00002280,10/06/26,ACH C-HUBLI HANDICRAFTS LLP-300000002280,,416302.00,692645199.71,5564410662,HDFC
TXN00002281,12-06-2026,MMT/IMPS/300000002281/bhilai foods  pvt ltd/SBIN,,269780.75,692914980.46,S56589213,ICICI
TXN00002282,10/06/26,UPI-MEERUT TEXTILES PVT LTD-MEERUTTEXT@OKAXIS-300000002282-PAYMENT FROM MTP,,423266.25,693338246.71,1233419410,HDFC
TXN00002283,27-07-2026,BIL/ONL/5641658115/LTP,,263423.99,693601670.70,S30416174,ICICI
TXN00002284,21-06-2026,UPI/3381006281/SPI/salempharm@apl,,320459.00,693922129.70,S89109091,ICICI
TXN00002285,30-08-2026,MMT/IMPS/300000002285/VARANASI  SPINNERS LLP/SBIN,,369171.00,694291300.70,S33900594,ICICI
TXN00002286,12-07-2026,MMT/IMPS/300000002286/Panipat Infraprojects And Company/SBIN,,80865.75,694372166.45,S21106538,ICICI
TXN00002287,22-07-2026,MMT/IMPS/300000002287/amravati handicrafts llp/KKBK,,72452.99,694444619.44,S32202919,ICICI
TXN00002288,03-07-2026,BIL/ONL/300000002288/HMP,,266370.00,694710989.44,S64411846,ICICI
TXN00002289,15/06/26,ACH C-KRISHNA POLYMERS P-300000002289,,145946.99,694856936.43,3125886704,HDFC
TXN00002290,23/06/26,IMPS-7738538362-BHOPAL AGRO EXPO-AXIS/,,243664.00,695100600.43,4807401604,HDFC
TXN00002291,26-07-2026,NEFT-ICICR52024560978-Haldia Ceramics  Pvt Ltd,,10964.00,695111564.43,S35123134,ICICI
TXN00002292,07/08/26,NEFT-HDFC0002341-GWALIOR PACKAGING  LLP-8042864425,,386179.00,695497743.43,3312805752,HDFC
TXN00002293,24/07/26,UPI-SALEM ELECTRICALS LLP-SALEMELECT@APL-300000002293-PAYMENT FROM SEL,,355648.00,695853391.43,9345669609,HDFC
TXN00002294,21/07/26,IMPS-3029540890-JALANDHAR FERTILISERS PRIVATE LIMITED-KKBK,,485899.00,696339290.43,5278952555,HDFC
TXN00002295,22-06-2026,BIL/ONL/300000002295/RRL,,93188.75,696432479.18,S25270299,ICICI
TXN00002296,20/07/26,NEFT-HDFC0004567-CHANDRAPUR CASTI-8200973170,,329342.00,696761821.18,2615260432,HDFC
TXN00002297,14-08-2026,MMT/IMPS/300000002297/Tirupur Software Services P Ltd/AXIS,,383149.50,697144970.68,S60695709,ICICI
TXN00002298,25-06-2026,RTGS/ICICR52024560712/AMRAVATI PHARMACEUTICALS INDIA PRIVATE  LIMITED,,161499.75,697306470.43,S33650135,ICICI
TXN00002299,29-08-2026,NEFT/ICICR52024560880/GODAVARI COLD ST,,329492.00,697635962.43,S10486611,ICICI
TXN00002300,18/08/26,UPI-JABALPUR INDUSTRIES INDIA PRIVATE LIMITED-JABALPURIN@IBL-300000002300,,53146.00,697689108.43,8601546011,HDFC
TXN00002301,02/08/26,RTGS-HDFC0004567-COIMBATORE PACKAGING-300000002301,,421593.99,698110702.42,2307515497,HDFC
TXN00002302,29-08-2026,MMT/IMPS/300000002302/JODHPUR CONTAINERS PVT LTD/KKBK,,468616.00,698579318.42,S14422092,ICICI
TXN00002303,01/08/26,RTGS-HDFC0000123-BELGAUM ENTERPRISES INDIA PRIVATE LIMITED-300000002303,,426058.25,699005376.67,2664937884,HDFC
TXN00002304,27/08/26,IMPS-300000002304-CUTTACK CAST-SBIN,,31021.00,699036397.67,4749020599,HDFC
TXN00002305,22/06/26,NEFT-HDFC0000123-KAKINADA DISTRIBUT-2701850931,,167443.25,699203840.92,5593227647,HDFC
TXN00002306,25/06/26,ACH C-KRISHNA POLYMERS-300000002306,,346406.99,699550247.91,7858006689,HDFC
TXN00002307,07/07/26,UPI-AMRAVATI DIAGNOSTICS LIMITED-AMRAVATIDI@APL-3127431011,,40190.99,699590438.90,3368275122,HDFC
TXN00002308,29/06/26,NEFT-HDFC0004567-INDORE CONSTRUCT-300000002308,,386782.99,699977221.89,6463653220,HDFC
TXN00002309,02/07/26,NEFT CR-HDFC0004567-UDAIPUR AUTO COMPONENTS PVT LTD-UTR300000002309,,63661.50,700040883.39,4405432050,HDFC
TXN00002310,10-07-2026,RTGS/ICICR52024117914/Gandhinagar Agro Exports Private Limited,,1063.50,700041946.89,S58573870,ICICI
TXN00002311,01-07-2026,UPI/300000002311/Payment from/jalandharl@okhdfcbank/AXIS/ ,,146726.00,700188672.89,S67784036,ICICI
TXN00002312,17-06-2026,RTGS/ICICR52023994623/JODHPUR INFR,,127441.75,700316114.64,S48984039,ICICI
TXN00002313,09/07/26,UPI-HALDIA SOFTW-HALDIASOFT@OKHDFCBANK-300000002313,,452070.75,700768185.39,5324885196,HDFC
TXN00002314,16-08-2026,RTGS/ICICR52024560934/NASHIK CABLES PRIV,,9295.99,700777481.38,S12804937,ICICI
TXN00002315,23/07/26,RTGS-HDFC0004567-ERNAKULAM ENTERPRISES INDIA PRIVATE LIMITED-300000002315,,211366.00,700988847.38,5109485645,HDFC
TXN00002316,05/07/26,UPI-AMRAVATI HANDICRAFTS LLP-AMRAVATIHA@YBL-6271996941,,75544.00,701064391.38,3014405596,HDFC
TXN00002317,28/07/26,NEFT-HDFC0000123-MYSORE CERAMICS PV-300000002317,,476465.25,701540856.63,6798600685,HDFC
TXN00002318,26-07-2026,UPI/300000002318/Payment from/jalandharc@okaxis/KKBK,,103655.00,701644511.63,S96567401,ICICI
TXN00002319,28-07-2026,UPI/300000002319/Payment from/jodhpurpac@okaxis/ICIC,,62041.00,701706552.63,S53352344,ICICI
TXN00002320,26/08/26,UPI-TIRUPUR GARM-TIRUPURGAR@OKHDFCBANK-300000002320,,481121.00,702187673.63,1135636101,HDFC
TXN00002321,18-08-2026,NEFT/ICICR52024560733/Haldia Software Services Private Limited,,130669.50,702318343.13,S82904305,ICICI
TXN00002322,27-07-2026,UPI/300000002322/Payment from/chandrapur@okhdfcbank/AXIS,,421139.25,702739482.38,S57728178,ICICI
TXN00002323,09-06-2026,MMT/IMPS/5961729741/Haldia Infra/KKBK,,89905.00,702829387.38,S11111960,ICICI
TXN00002324,21-08-2026,MMT/IMPS/300000002324/CALICUT FABRICAT/KKBK,,274136.00,703103523.38,S26399375,ICICI
TXN00002325,07/08/26,NEFT-HDFC0004567-SOLAPURCABLESPRIVATELIMITED-8992373428,,440989.25,703544512.63,3324726546,HDFC
TXN00002326,13/08/26,RTGS-HDFC0004567-RAJKOT INDUSTRIES IN-300000002326-,,28830.00,703573342.63,8922490065,HDFC
TXN00002327,29-07-2026,UPI/300000002327/SCL/suratcasti@ibl,,54241.25,703627583.88,S73192975,ICICI
TXN00002328,10-07-2026,RTGS/ICICR52024117676/COIMBATORE LOGISTICS PRIVATE LIMITED,,290566.75,703918150.63,S32020416,ICICI
TXN00002329,23-06-2026,RTGS/ICICR52023994518/NAGPUR METALS LIMITED,,250491.00,704168641.63,S24657843,ICICI
TXN00002330,11-06-2026,NEFT/ICICR52024560930/TRICHY ELECTRICALS L,,491951.00,704660592.63,S67908811,ICICI
TXN00002331,20-08-2026,NEFT/ICICR52024117573/ANANTAPUR PACKAGING LLP,,489954.00,705150546.63,S20099242,ICICI
TXN00002332,07-07-2026,RTGS/ICICR52024560227/JODHPUR SPINNERS LLP,,138779.00,705289325.63,S71910120,ICICI
TXN00002333,05-06-2026,UPI/300000002333/Payment from/haldiahosp@paytm/SBIN,,486072.00,705775397.63,S66043832,ICICI
TXN00002334,25-06-2026,MMT/IMPS/300000002334/SOLAPURINFRAPROJECTSANDCOMPANY/KKBK,,161075.50,705936473.13,S46042076,ICICI
TXN00002335,06-06-2026,RTGS/ICICR52023081631/Cuttackfoodspvtltd,,288739.00,706225212.13,S45514329,ICICI
TXN00002336,29/08/26,UPI-SURAT TEXTILES PVT L-SURATTEXTI@OKAXIS-300000002336,,36929.25,706262141.38,7636187072,HDFC
TXN00002337,26-07-2026,MMT/IMPS/300000002337/Cuttack Ceramics Pvt Ltd/UTIB,,401608.99,706663750.37,S10927942,ICICI
TXN00002338,23/08/26,IMPS-300000002338-GANDHINAGAR-AXIS,,178923.00,706842673.37,4478452088,HDFC
TXN00002339,02/08/26,IMPS-300000002339-COIMBATORE FERTILISERS PRIVATE LIMITED-ICIC,,461214.00,707303887.37,3297502052,HDFC
TXN00002340,12-06-2026,MMT/IMPS/300000002340/Anantapur Pa/HDFC,,489911.00,707793798.37,S90241782,ICICI
TXN00002341,25/07/26,NEFT CR-HDFC0000123-AMRAVATI PAP-UTR300000002341,,248504.00,708042302.37,3721735246,HDFC
TXN00002342,15/07/26,NEFT CR-HDFC0000123-KRISHNA POLYMERS PRIVATE LIMITED-UTR8675738781,,340801.25,708383103.62,8619240339,HDFC
TXN00002343,20/06/26,UPI-KRISHNA CONSTRUCTIONS-KRISHNACON@APL-5662174676-PAYMENT FROM KCP,,271838.75,708654942.37,1126094010,HDFC
TXN00002344,21/07/26,IMPS-6391572395-MEERUT PHARM-ICIC,,302991.00,708957933.37,2803149618,HDFC
TXN00002345,12-07-2026,UPI/300000002345/EIA/ernakulami@okhdfcbank,,288571.50,709246504.87,S13400255,ICICI
TXN00002346,27/06/26,NEFT-HDFC0002341-NAGPUR AGRO EXPORTS PRIVATE LIMITED-300000002346,,219111.99,709465616.86,9107660665,HDFC
TXN00002347,04-07-2026,UPI/300000002347/HPL/hosurpacka@okhdfcbank,,489368.75,709954985.61,S76567593,ICICI
TXN00002348,12-08-2026,NEFT-ICICR52023994654-SURATHOSPITALITYPVTLTD,,276031.00,710231016.61,S60644341,ICICI
TXN00002349,06/07/26,UPI-ANANTAPUR  SPINNERS L-ANANTAPURS@OKAXIS-4921243700-PAYMENT FROM ASL,,148874.00,710379890.61,2253067850,HDFC
TXN00002350,07-08-2026,NEFT/ICICR52024560426/CUTTACK FERTILISER,,438274.99,710818165.60,S23646357,ICICI
TXN00002351,30/07/26,ACH C-LUDHIANA FORGINGS LIMITED-300000002351,,433812.25,711251977.85,2249540402,HDFC
TXN00002352,10-06-2026,UPI/300000002352/GFA/gwaliorfab@apl,,473791.00,711725768.85,S10427367,ICICI
TXN00002353,09-06-2026,BIL/ONL/300000002353/RCI,,179719.50,711905488.35,S18970926,ICICI
TXN00002354,12-06-2026,NEFT-ICICR52023081622-MANGALORE PLASTI,,180763.00,712086251.35,S61951154,ICICI
TXN00002355,14-07-2026,MMT/IMPS/6070889018/SOLAPUR FABR/ICIC,,325954.50,712412205.85,S94509825,ICICI
TXN00002356,16-08-2026,NEFT-ICICR52023081396-GANDHINAGAR SOFTWARE SERVICES PRIVATE LIMITED,,319767.75,712731973.60,S39938207,ICICI
TXN00002357,28/07/26,RTGS-HDFC0002341-UDAIPUR AGRO EXPORTS-300000002357,,161330.25,712893303.85,3608451676,HDFC
TXN00002358,24-08-2026,MMT/IMPS/300000002358/Surat Agro E/AXIS,,12544.25,712905848.10,S15492210,ICICI
TXN00002359,23/07/26,RTGS-HDFC0004567-JALANDHAR ENGINEERING PVT LTD-6791583192,,98275.00,713004123.10,5520908747,HDFC
TXN00002360,03-08-2026,UPI/3764930908/BBL/bhilaibear@okhdfcbank,,124807.50,713128930.60,S20679052,ICICI
